#FamilyID	pvalue	Significant at 0.05
OG0010670	0.42	n
OG0010671	0.42	n
OG0010672	0.42	n
OG0010673	0.42	n
OG0010674	0.42	n
OG0010675	0.42	n
OG0010676	0.069	n
OG0010677	0.42	n
OG0010678	0.42	n
OG0010679	0.42	n
OG0010680	0.063	n
OG0010682	0.42	n
OG0010684	0.42	n
OG0010686	0.003	y
OG0010687	0.42	n
OG0010688	0.42	n
OG0010689	0.42	n
OG0010691	0.42	n
OG0010692	0.42	n
OG0010693	0.42	n
OG0010694	0.42	n
OG0010697	0.076	n
OG0010701	0.052	n
OG0010708	0.052	n
OG0010716	0.052	n
OG0010725	0.052	n
OG0010753	0.004	y
OG0010760	0.004	y
OG0010767	0	y
OG0010792	0.206	n
OG0010801	0.206	n
OG0010825	0.206	n
OG0010835	0.204	n
OG0010836	0.206	n
OG0010837	0.206	n
OG0010863	0.204	n
OG0010893	0.206	n
OG0010898	0.204	n
OG0010899	0.136	n
OG0010928	0	y
OG0010955	0.204	n
OG0010959	0.206	n
OG0010969	0.206	n
OG0010972	0.141	n
OG0010973	0.141	n
OG0010974	0.141	n
OG0010975	0.141	n
OG0010976	0.141	n
OG0010977	0.141	n
OG0010978	0.206	n
OG0010982	0.206	n
OG0010986	0.206	n
OG0010987	0.206	n
OG0010988	0.206	n
OG0010989	0.206	n
OG0010990	0.206	n
OG0010992	0.204	n
OG0010993	0.204	n
OG0010999	0.141	n
OG0011000	0.204	n
OG0011013	0.204	n
OG0011026	0.139	n
OG0011034	0.001	y
OG0011057	0.206	n
OG0011058	0.204	n
OG0011059	0.204	n
OG0011060	0.204	n
OG0011061	0.204	n
OG0011062	0.204	n
OG0011066	0.001	y
OG0011069	0.206	n
OG0011074	0.206	n
OG0011116	0.204	n
OG0011128	0.204	n
OG0011130	0.136	n
OG0011183	0.204	n
OG0011228	0.204	n
OG0011252	0.204	n
OG0011266	0.204	n
OG0011267	0.204	n
OG0011268	0.204	n
OG0011270	0.204	n
OG0011272	0.204	n
OG0011275	0.141	n
OG0011278	0.204	n
OG0011279	0.141	n
OG0011290	0.206	n
OG0011291	0.204	n
OG0011299	0.206	n
OG0011320	0.206	n
OG0011334	0.206	n
OG0011346	0.206	n
OG0011360	0.206	n
OG0011369	0.204	n
OG0011376	0.206	n
OG0011377	0.136	n
OG0011378	0.139	n
OG0011382	0.206	n
OG0011383	0.204	n
OG0011392	0.206	n
OG0011409	0.204	n
OG0011411	0.204	n
OG0011412	0.204	n
OG0011413	0.204	n
OG0011418	0.204	n
OG0011431	0.204	n
OG0011442	0.206	n
OG0011446	0.206	n
OG0011448	0.204	n
OG0011498	0.136	n
OG0011503	0.204	n
OG0011553	0.204	n
OG0011559	0.139	n
OG0011564	0.204	n
OG0011566	0.204	n
OG0011567	0.204	n
OG0011571	0.206	n
OG0011572	0.206	n
OG0011573	0.206	n
OG0011574	0.141	n
OG0011575	0.206	n
OG0011576	0.206	n
OG0011577	0.206	n
OG0011578	0.139	n
OG0011579	0.141	n
OG0011580	0.206	n
OG0011581	0.206	n
OG0011583	0.206	n
OG0011584	0.206	n
OG0011588	0.206	n
OG0011593	0.141	n
OG0011594	0.141	n
OG0011595	0.206	n
OG0011596	0.141	n
OG0011597	0.141	n
OG0011598	0.206	n
OG0011601	0.141	n
OG0011602	0.204	n
OG0011603	0.141	n
OG0011612	0.141	n
OG0011614	0.008	y
OG0011616	0.204	n
OG0011617	0.01	y
OG0011624	0.141	n
OG0011643	0.204	n
OG0011648	0.204	n
OG0011675	0.206	n
OG0011680	0.136	n
OG0011686	0.02	y
OG0011705	0.206	n
OG0011724	0.008	y
OG0011738	0.02	y
OG0011739	0.206	n
OG0011751	0.139	n
OG0011763	0.139	n
OG0011764	0.139	n
OG0011765	0.136	n
OG0011766	0.139	n
OG0011767	0.164	n
OG0011773	0.139	n
OG0011774	0.139	n
OG0011777	0.008	y
OG0011779	0.139	n
OG0011781	0.164	n
OG0011782	0.139	n
OG0011783	0.139	n
OG0011788	0.164	n
OG0011789	0.164	n
OG0011790	0.139	n
OG0011795	0.136	n
OG0011800	0.136	n
OG0011801	0.136	n
OG0011802	0.136	n
OG0011804	0.164	n
OG0011805	0.164	n
OG0011808	0.164	n
OG0011815	0.008	y
OG0011818	0.204	n
OG0011820	0.204	n
OG0011829	0.204	n
OG0011833	0.204	n
OG0011834	0.204	n
OG0011836	0.008	y
OG0011845	0.204	n
OG0011848	0.204	n
OG0011849	0.204	n
OG0011869	0.204	n
OG0011870	0.204	n
OG0011873	0.204	n
OG0011877	0.204	n
OG0011880	0.204	n
OG0011881	0.204	n
OG0011884	0.204	n
OG0011885	0	y
OG0011887	0.204	n
OG0011890	0.204	n
OG0011902	0.001	y
OG0011914	0.001	y
OG0011916	0.001	y
OG0011920	0.001	y
OG0011953	0	y
OG0012006	0.06	n
OG0012057	0.062	n
OG0012059	0.06	n
OG0012070	0.062	n
OG0012080	0.06	n
OG0012082	0.062	n
OG0012136	0.029	y
OG0012150	0.002	y
OG0012181	0.002	y
OG0012189	0.06	n
OG0012198	0.002	y
OG0012211	0.06	n
OG0012219	0.062	n
OG0012235	0.06	n
OG0012252	0.062	n
OG0012253	0.062	n
OG0012255	0.062	n
OG0012257	0.062	n
OG0012268	0.029	y
OG0012269	0.062	n
OG0012270	0.062	n
OG0012339	0.002	y
OG0012414	0.062	n
OG0012421	0.062	n
OG0012434	0.06	n
OG0012482	0.002	y
OG0012504	0.049	y
OG0012506	0.178	n
OG0012513	0.203	n
OG0012514	0.083	n
OG0012515	0.083	n
OG0012517	0.083	n
OG0012519	0.029	y
OG0012524	0.049	y
OG0012526	0.203	n
OG0012528	0.178	n
OG0012536	0.002	y
OG0012548	0.06	n
OG0012587	0.06	n
OG0012619	0.06	n
OG0012629	0.06	n
OG0012658	0.06	n
OG0012664	0.075	n
OG0012694	0.075	n
OG0012700	0.075	n
OG0012714	0.075	n
OG0012715	0.075	n
OG0012723	0.075	n
OG0012725	0.075	n
OG0012727	0.075	n
OG0012732	0.075	n
OG0012734	0.075	n
OG0012745	0.005	y
OG0012756	0.075	n
OG0012937	0.01	y
OG0013056	0.01	y
OG0013092	0.01	y
OG0013252	0.01	y
OG0013347	0.501	n
OG0013351	0.501	n
OG0013353	0.501	n
OG0013356	0.501	n
OG0013357	0.501	n
OG0013358	0.501	n
OG0013359	0.501	n
OG0013362	0.501	n
OG0013363	0.501	n
OG0013364	0.501	n
OG0013367	0.501	n
OG0013368	0.501	n
OG0013369	0.501	n
OG0013374	0.501	n
OG0013376	0.501	n
OG0013377	0.501	n
OG0013379	0.501	n
OG0013380	0.501	n
OG0013386	0.501	n
OG0013450	0.01	y
OG0013477	0.01	y
OG0013515	0.01	y
OG0013562	0.01	y
OG0013591	0.01	y
OG0013627	0.022	y
OG0013646	0.022	y
OG0013656	0.022	y
OG0013668	0.022	y
OG0013687	0.022	y
OG0013692	0.022	y
OG0013705	0.022	y
OG0013712	0.022	y
OG0013755	0.022	y
OG0013756	0.022	y
OG0013760	0.022	y
OG0013788	0.022	y
OG0013790	0.022	y
OG0013874	0.02	y
OG0013890	0.02	y
